Mostly False,"""When you add a dollar value to mandates,"" government took almost 50 percent ""of the American people’s money.""",Larry Elder,none,1,3,0,0,0
Half-True,"Wendy Davis is ""fighting to bring ... Bloomberg-style gun control to Texas.""",Greg Abbott,Republican,12,8,9,10,6
Mostly True,"The University of Texas is starting ""the first medical school at a major Tier One"" university ""in the last 50 years.""",Steve Leslie,None,0,0,0,1,0
True,Says taxpayer subsidy for the Oregon Convention Center hotel jumped $100 million in closed-door sessions,Coalition for Fair Budget Priorities,Organization,0,0,0,0,0
False,"Says Kay Hagan ""supports waivers for friends of Obama and special treatment for Congress and their staffs.""",Americans for Prosperity,none,6,8,2,1,2
Mostly False,"Says Alex Sink supported ""a $5.2 billion increase in Florida's debt.""",Republican Party of Florida,none,12,7,6,6,4
Half-True,"Charlie Crist stopped ""layoffs of some 20,000 school teachers during the global economic meltdown.""",Charlie Crist,Democrat,15,9,20,19,2
Half-True,"Says Chris Christie fired 6,000 teachers.",Ed Schultz,none,3,1,4,1,2
Pants on Fire!,"With a bill bringing $100 million in property tax relief, ""the typical Wisconsin homeowner will save approximately $680 over four years.""",Scott Walker,Republican,39,41,38,44,11
Mostly False,"Says ""new mandates are already reducing full-time employment.""",Americans for Prosperity,none,6,8,2,1,2
Pants on Fire!,"Says Barack Obama ""knew half of the population of the United States would lose their health insurance.""",Glenn Beck,none,5,7,7,2,6
Pants on Fire!,"""What we said was, you can keep (your plan) if it hasn’t changed since the law passed.""",Barack Obama,Democrat,69,71,161,165,9
Half-True,"A planning group said that to meet anticipated traffic demands by 2035, Interstate 35 between Austin and Round Rock will need a dozen additional lanes going north and 14 additional southbound lanes.",Sid Covington,None,0,0,1,0,0
Mostly True,"""When is a farm bill not a farm bill? When 90 percent of it is for food stamps.""",Brad Blakeman,none,0,0,0,1,0
Half-True,"""The Legislature passed Gov. Walker’s so-called property tax relief bill,"" but the Republicans ""are still raising your property taxes.""",Janet Bewley,none,0,0,1,0,0
Half-True,"Says administrator salaries were increased, ""but other school employees were left behind.""",Portland Association of Teachers,none,1,0,1,0,0
True,"Congress ""is bewildered at the scope and reach of our spying apparatus"" but in 2008 and 2012 ""explicitly rejected an amendment calling for more disclosure.""",Jon Stewart,none,0,2,1,1,1
False,"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgia’s governor and insurance commissioner over obstruction to the Affordable Care Act.",Branko Radulovacki,Democrat,0,1,0,0,0
True,"Says Rick Scott ""didn’t even come to his own education summit. But he did take time to go to the tea party convention the same week.""",Charlie Crist,Democrat,15,9,20,19,2
Half-True,"In 1929, the Secretary of State shut down a program that was ""collecting information to protect America"" because it was ""unseemly,"" but that move led to ""millions and millions"" of deaths in World War II.",Mike Rogers,Republican,1,1,2,2,1
Mostly False,"""If your plan is the result of collective bargaining, no subsequent changes by anybody -- insurance companies, Obamacare -- can force your grandfathered policy to change.""",Rush Limbaugh,none,9,13,5,2,10
Mostly True,"Due to Obamacare, Arkansas ""has covered almost 14 percent of its uninsured already.""",Barack Obama,Democrat,69,71,161,165,9
False,"""The insurance industry is actually run by mostly Democrats.""",Dana Perino,none,1,1,0,0,1
Mostly True,"The average fast food worker is 29, and most fast food workers ""are on some form of public assistance.""",Bill Maher,Independent,0,3,1,5,0
Half-True,"""Only 14 percent of Americans were able to keep these individual market plans for two years"" before Obamacare became law.",Van Jones,Democrat,0,1,2,2,0
True,"""Before the Republican wave in 2010, Democrats had an advantage on the generic ballot in Congress. Even in 1994 with the Gingrich revolution ... Democrats had that advantage.""",Jonathan Karl,none,0,0,0,0,0
Mostly True,The federal health care law raises taxes and cuts Medicare.,Scott Brown,Republican,2,2,1,3,1
Mostly False,"""The insurance companies are making that choice (to cancel or change policies), not the president.""",Ezekiel Emanuel,none,1,0,2,0,0
Mostly True,"""On day one, six people were able to sign up"" for health insurance through the federal marketplace.",Jan Crawford,none,0,0,0,1,0
Mostly True,"""Health insurance is more expensive in Massachusetts than anywhere else in the country.""",Mitt Romney,Republican,34,32,58,33,19
Pants on Fire!,"""We’re one of the only communities in the country that didn’t lose population in the last census.""",Chris Abele,none,3,5,5,4,2
Mostly True,"""Providence has more of its pension fund invested in hedge funds and is less transparent"" about it than the state.",Gina Raimondo,Democrat,2,1,2,5,1
False,"Passage of a referendum on an aquarium for Clearwater means ""NO future funding for our neighborhoods.""",Friends of Clearwater PAC,none,0,1,0,0,0
Mostly False,"""Natalyn Archibong skipped (Atlanta) City Council meetings or was late 90% of the time. Then she voted herself a pay raise.""",Matt Rinker,None,1,0,0,0,0
True,"""Rand Paul’s speech ... on 'Gattaca' was totally ripped off of Wikipedia.""",Rachel Maddow,none,6,6,4,6,1
True,"""Even after Obamacare is fully implemented, there still will be tens of millions of people not covered.""",Suzanne Somers,None,0,0,0,0,0
Half-True,"As CFO, Alex Sink oversaw ""a $27 billion loss in the state's pension fund.""",Republican Party of Florida,none,12,7,6,6,4
True,"Under President George W. Bush, ""we added $4.9 trillion to the debt. Under President Obama … we’ve added $6.5 trillion to the debt.""",Kelly Ayotte,Republican,2,1,1,4,0
False,"Terry McAuliffe ""wants to raise your taxes $1,700 to pay for his infinite promises.""",Ken Cuccinelli,Republican,1,10,3,2,1
Mostly False,"""Wisconsin ranks No. 2 in economic growth"", according to the Federal Reserve Bank of Philadelphia.",Scott Walker,Republican,39,41,38,44,11
Mostly False,"Ken Cuccinelli would ""take money away from public schools to fund private schools.""",Terry McAuliffe,Democrat,13,6,2,3,3
False,"""West Linn has one of the highest per capita rates of home-based businesses in the United States.""",Julie Parrish,Republican,0,1,0,0,0
Pants on Fire!,"""Texas Governor Rick Perry’s voter ID law is a blatant effort to defeat Wendy Davis by disenfranchising tens of thousands of women voters.""",Democratic Governors Association,none,1,0,1,0,2
False,"""This is the year Florida becomes a majority minority state.""",Alan Grayson,Democrat,6,5,4,11,1
True,Most voters prefer zombies to the current U.S. Congress.,Edward Lindsey,Republican,0,0,0,2,0
Pants on Fire!,"""If I have affordable coverage in my workplace, I'm not eligible to go into the marketplace. ... It’s illegal.""",Kathleen Sebelius,Democrat,1,0,1,4,1
False,"""FACT: Nothing in #Obamacare forces people out of their health plans.""",Valerie Jarrett,Democrat,1,1,0,0,0
Mostly True,"Says Mike Enzi is ""getting about 84 percent of his campaign funds from Washington-based PACs. That's more than any senator of either party.""",Dick Cheney,none,5,4,2,2,1
True,"The U.S. Department of Homeland Security warned that the SAVE ""database is not a foolproof means of verifying (citizenship on) the voter rolls.""",League of Women Voters of Florida,None,0,0,0,0,0
False,"""The number of Americans who receive means-tested government benefits -- welfare -- now outnumbers those who are year-round full-time workers.""",Charlie Sykes,Talk show host,0,1,0,0,2
False,"""78702 is the second-most gentrified ZIP code in the entire country.""",Daniel Llanes,Democrat,0,1,0,0,0
Pants on Fire!,"""Soldiers Donating to Tea Party Now Face Punishment Under the Uniform Code of Military Justice.""",Rhode Island Tea Party,none,0,0,0,0,1
Mostly True,"""The vast majority of people in this country are keeping their (health insurance) plan.""",David Axelrod,none,2,1,6,7,0
False,"""Hidden"" in the healthcare.gov code is language that means users ""waive any reasonable right to privacy of your personal information.""",Joe Barton,Republican,3,1,0,0,0
Mostly True,"$6 billion water bond program voters passed in 2011 ""has yet to be tapped.""",Independent Texans,none,0,0,0,1,0
True,"In Massachusetts, ""half of the primary care doctors are not accepting new patients.""",John Fleming,Republican,0,2,0,0,0
Mostly False,"""In 2011, texting surpassed alcohol as the leading contributing factor in teen driving deaths.""",Maria Sachs,Democrat,1,0,0,0,0
Mostly True,"""We have about six school districts that are in school 140 to 150 days this year.""",John Barge,Republican,0,0,0,1,0
Mostly True,"Nearly 6 in 10 uninsured Americans ""can get health insurance for what may be the equivalent of your cell phone bill.""",Barack Obama,Democrat,69,71,161,165,9
Mostly True,"Emergency rooms account for ""2 percent of all health care spending.""",Nick Gillespie,None,0,0,0,1,0
Pants on Fire!,"Wisconsin sold fresh water to California, helping that state's dairy industry, and ""lost a bunch of jobs (and) a bunch of farmland.""",Amardeep Kaleka,none,0,0,0,0,1
Pants on Fire!,"Says Ken Cuccinelli wants ""to eliminate all forms of birth control.""",Next Generation Climate Action Committee,none,0,1,0,0,1
Mostly True,"Says Barbara Buono ""voted to raise her own pay 40 percent.""",Chris Christie,Republican,10,17,28,20,8
False,"""We’re second only to Boston in college students per capita.""",Chris Abele,none,3,5,5,4,2
Mostly False,"""Test scores had gone up steadily for 40 years until No Child Left Behind and Race to the Top.""",Diane Ravitch,Newsmaker,1,0,0,0,0
Half-True,"For the state of Florida, ""there is not an additional cost with implementation of the Common Core standards.""",Pam Stewart,State official,0,0,2,0,0
Mostly False,"In Florida, ""300,000 people are going to lose their individual coverage because of Obamacare. Now those people next year, they don’t have health insurance.""",Marco Rubio,Republican,36,26,32,38,5
Mostly True,"""The IRS has been specifically forbidden ...  from ever actually pursuing either civil or criminal remedies"" for people who don’t purchase health insurance.",Lawrence O'Donnell,none,2,2,0,3,0
Mostly False,"Wendy Davis is ""threatening to raise taxes up to $35 billion.""",Greg Abbott,Republican,12,8,9,10,6
Half-True,"Georgia ""spends in the top 10 nationally on education, yet, most of our education metrics hover in the bottom five.""",Nancy Jester,None,0,0,1,0,0
Mostly False,"Congress, criminals, Scientologists and other groups are exempt from Obamacare.",Facebook posts,none,17,46,16,13,67
Mostly True,"Says ""there are actually more people in poverty now than there were when we started"" the War on Poverty.",Jason Conger,Republican,0,1,0,1,0
Mostly False,"""Wisconsin is not as obese as the national average is. The national average, 35.7 percent of the population is obese. In Wisconsin, it's closer to 26 percent.""",Tommy Thompson,Republican,6,8,2,5,3
Mostly False,"""In 45 out of 50 states, on average men are seeing their premiums double, going up 99 percent. Women up 62 percent.""",Sean Hannity,none,4,7,4,2,1
